Species,Weight,Length1,Length2,Length3,Height,Width
Parkki,145.0,18.81,18.78,22.97,9.16,3.2
Roach,141.6,21.32,22.27,25.72,6.69,3.42
Perch,393.42,26.66,26.05,27.23,6.71,3.95
Parkki,151.86,19.0,18.78,22.97,8.45,3.23
Bream,586.94,31.92,34.65,39.27,14.36,5.02
Smelt,11.29,11.64,12.45,13.08,2.27,1.33
Perch,404.99,26.66,25.79,26.68,8.32,4.73
Whitefish,467.63,25.28,29.12,32.72,8.69,4.87
Whitefish,458.37,26.08,29.12,29.88,9.04,4.92
Whitefish,444.48,25.86,28.07,29.88,9.96,4.97
Pike,484.5,42.5,43.86,45.41,7.19,4.9
Roach,158.13,20.71,23.36,25.47,6.9,3.53
Pike,484.5,38.5,41.95,43.51,7.79,4.87
Smelt,10.0,11.64,12.33,12.84,2.09,1.42
Parkki,139.2,18.36,19.18,21.21,9.25,3.17
Perch,209.0,26.66,27.75,26.4,7.69,4.32
Perch,209.0,25.22,29.74,30.04,7.61,5.02
Bream,616.1,29.4,31.78,40.27,14.73,5.49
Perch,206.91,23.77,26.9,30.64,8.08,4.24
Parkki,156.37,18.62,20.7,22.09,8.19,3.04
Pike,742.7,42.11,42.57,44.43,7.58,5.02
Parkki,148.85,19.57,19.87,22.53,9.25,3.11
Pike,728.56,40.5,44.72,44.88,7.41,4.72
Perch,404.99,24.25,28.6,28.83,8.08,4.03
Pike,520.2,39.2,44.6,44.88,7.51,5.06
Smelt,10.3,11.75,11.84,12.94,2.25,1.34
Roach,151.93,20.65,22.25,25.35,6.84,3.69
Pike,671.97,39.3,43.86,48.09,7.41,4.95
Parkki,137.75,18.43,20.7,24.13,8.36,3.23
Perch,393.42,25.09,29.74,26.68,6.64,4.2
Roach,146.03,19.68,21.83,24.47,6.9,3.49
Pike,494.7,40.02,43.0,44.43,7.58,4.9
Whitefish,312.12,27.68,27.16,31.77,8.34,5.17
Roach,153.57,21.68,22.94,24.22,6.96,3.8
Roach,151.93,21.68,21.38,24.22,6.71,3.57
Parkki,149.35,18.24,19.58,23.66,8.54,3.01
Perch,374.13,25.61,26.31,30.04,6.92,4.97
Pike,489.6,39.3,42.14,43.97,6.93,4.63
Smelt,10.4,10.96,12.21,12.97,2.27,1.26
Smelt,9.6,11.29,11.33,12.71,2.2,1.31
Smelt,9.9,11.75,11.92,13.87,2.25,1.35
Perch,385.71,23.52,27.75,28.53,6.71,4.83
Pike,707.34,40.9,42.39,43.51,7.14,4.75
Parkki,142.1,18.91,21.11,22.97,8.89,3.33
Perch,401.13,26.92,27.35,28.6,8.08,4.83
Bream,642.54,29.18,33.33,38.5,15.4,5.33
Perch,389.56,26.66,28.32,29.13,6.64,4.73
Parkki,144.34,17.82,19.38,24.13,9.34,3.39
Whitefish,467.63,25.34,26.88,29.26,9.86,5.22
Whitefish,449.11,24.58,28.84,31.72,10.05,4.77
Pike,742.7,40.9,45.15,44.94,7.41,5.15
Whitefish,444.48,26.61,28.65,30.82,9.29,4.92
Smelt,10.4,10.85,12.27,13.62,2.2,1.32
Roach,150.45,21.32,22.92,24.22,6.71,3.67
Roach,140.12,19.68,22.27,24.1,6.96,3.73
Whitefish,453.74,26.35,30.1,29.88,9.22,4.82
Whitefish,439.85,25.55,28.84,29.57,8.34,4.87
Pike,525.3,40.9,42.39,46.83,7.58,4.72
Perch,370.28,25.61,27.75,28.6,7.92,4.78
Whitefish,453.74,26.62,29.4,33.04,8.87,4.54
Smelt,9.5,10.85,11.21,13.6,2.25,1.32
Bream,616.1,31.31,32.34,38.12,14.21,5.28
Whitefish,290.7,24.83,26.6,30.5,8.87,4.92
Bream,605.47,30.4,32.45,39.89,14.42,5.54
Bream,579.5,31.01,34.32,36.96,15.1,5.7
Pike,707.34,43.32,42.14,48.09,7.79,4.72
Whitefish,481.52,25.34,28.65,32.09,9.86,4.87
Pike,700.26,39.3,45.15,49.67,7.36,4.95
Whitefish,481.52,24.32,28.84,30.49,8.34,5.02
Bream,579.5,30.91,34.1,40.04,14.58,5.23
Roach,155.09,20.03,21.8,24.22,6.77,3.75
Parkki,154.87,19.19,19.87,23.66,9.16,3.33
Parkki,142.1,17.82,19.58,24.13,8.53,3.14
Whitefish,293.76,25.09,27.44,29.88,8.69,4.54
Bream,585.6,31.82,33.66,36.44,15.55,5.54
Parkki,142.1,19.95,20.76,22.04,8.96,3.46
Smelt,9.6,11.98,12.57,13.74,2.25,1.33
Smelt,9.4,11.41,12.45,12.58,2.27,1.34
Perch,389.56,25.22,27.75,28.6,7.77,4.88
Smelt,11.64,10.95,11.6,12.55,2.29,1.4
Whitefish,302.94,26.11,28.56,30.82,9.29,5.12
Bream,640.5,31.31,31.45,36.96,15.4,5.28
Pike,686.12,42.5,43.0,43.97,7.86,4.97
Smelt,11.75,11.87,11.8,13.62,2.18,1.29
Whitefish,439.85,26.88,28.94,32.72,8.43,4.77
Roach,152.05,20.03,22.25,25.72,6.51,3.58
Parkki,157.87,19.57,20.29,23.9,8.53,3.19
Parkki,148.85,19.95,19.97,23.9,8.36,3.33
Whitefish,299.88,25.6,29.81,32.09,9.22,5.27
Smelt,10.2,11.75,11.68,12.81,2.31,1.35
Parkki,154.87,18.73,21.73,22.97,8.62,3.13
Pike,530.4,41.7,43.43,47.17,7.58,5.15
Perch,381.85,26.92,25.01,30.94,6.78,4.78
Pike,742.7,42.5,42.39,47.78,7.86,5.0
Perch,219.45,24.49,24.75,28.83,6.71,4.73
Whitefish,290.7,26.88,29.81,29.26,9.96,4.49
Pike,721.48,39.2,43.0,48.09,7.26,4.87
Parkki,152.25,17.64,20.7,22.31,8.53,2.98
Pike,520.2,40.9,45.48,46.36,7.22,5.06
Roach,150.53,21.26,21.61,24.97,6.32,3.67
Perch,377.99,26.14,26.83,29.74,7.2,4.88
Whitefish,302.94,26.88,30.39,33.36,9.57,4.82
Whitefish,318.24,26.37,28.07,31.77,9.13,5.17
Roach,152.05,19.68,22.25,23.61,6.38,3.62
Roach,150.45,19.82,22.25,24.35,6.51,3.71
Whitefish,458.37,26.35,28.28,32.09,8.69,4.92
Bream,648.72,28.88,31.45,37.97,14.66,5.44
Whitefish,306.0,25.6,28.94,32.72,9.38,4.78
Bream,630.19,29.49,32.45,38.74,14.95,5.12
Bream,616.1,29.18,31.45,40.04,15.03,5.07
Whitefish,296.82,24.32,28.36,30.5,9.48,4.92
Parkki,142.1,17.64,19.38,22.31,8.87,3.16
Roach,153.4,21.12,23.36,24.47,6.9,3.62
Roach,144.55,21.06,22.72,24.22,6.49,3.78
Pike,707.34,40.5,43.72,45.89,7.22,4.9
Whitefish,463.0,25.86,27.79,29.57,9.22,5.22
Pike,525.3,42.08,46.37,44.94,6.93,4.97
Whitefish,453.74,26.62,27.79,33.04,9.29,4.92
Perch,381.85,26.14,25.27,26.12,7.61,4.07
Roach,155.09,20.03,23.39,23.61,6.56,3.55
Pike,679.04,41.3,44.72,45.89,7.07,4.68
Whitefish,458.37,26.11,27.79,31.11,9.48,4.92
Whitefish,476.89,25.82,28.07,33.04,9.96,4.59
Whitefish,309.06,26.88,29.81,31.42,9.09,4.82
Whitefish,476.89,25.09,29.4,29.57,8.6,4.49
Whitefish,296.82,24.32,28.84,32.03,8.78,5.22
Bream,603.9,30.61,33.0,38.88,15.64,5.21
Perch,215.27,25.88,28.04,30.94,6.92,4.83
Whitefish,486.15,24.83,30.39,32.34,9.22,5.17
Parkki,147.9,18.0,19.38,22.31,8.71,3.26
Bream,603.9,31.92,32.78,39.5,15.4,5.12
Parkki,157.87,17.45,18.78,22.31,9.34,3.19
Bream,610.0,29.4,33.0,38.5,14.73,5.26
Perch,213.18,26.14,25.79,29.13,7.13,4.88
Perch,204.82,25.61,25.01,26.68,7.13,4.15
Bream,636.36,31.82,31.68,38.12,15.1,5.39
Whitefish,306.0,25.82,27.16,29.57,9.04,5.07
Whitefish,309.06,24.83,26.6,30.49,9.38,4.54
Pike,714.41,40.9,46.37,49.2,7.41,5.05
Perch,389.56,24.83,27.47,28.83,7.92,4.03
Smelt,10.0,11.64,12.39,13.34,2.25,1.31
Whitefish,439.85,24.32,29.4,29.88,8.78,4.92
Whitefish,486.15,25.09,29.23,29.88,9.76,5.02
Bream,603.9,30.7,33.99,38.5,14.36,5.16
Roach,148.97,19.82,21.83,24.97,6.63,3.78
Roach,151.93,19.82,22.47,24.97,6.43,3.84
Smelt,10.4,11.3,12.45,13.34,2.16,1.31
Pike,707.34,40.02,45.93,47.63,7.56,4.92
Smelt,11.41,11.75,12.04,13.6,2.18,1.31
Bream,599.29,29.18,34.1,36.57,15.34,5.12
Whitefish,463.0,25.28,27.79,33.36,8.95,4.78
Pike,707.34,39.2,40.85,45.34,7.41,5.05
Roach,147.49,21.47,22.5,25.84,6.84,3.51
Parkki,144.34,18.24,20.56,24.36,8.28,3.26
Roach,158.13,20.29,23.39,25.97,6.19,3.42
Pike,707.34,40.43,45.15,44.43,7.58,4.77
Bream,605.47,30.0,31.45,38.74,14.42,5.17
Whitefish,486.15,26.37,28.36,29.88,9.96,4.87
Roach,152.05,20.5,21.83,24.1,6.84,3.47
Perch,202.73,23.52,25.01,28.6,6.85,4.88
Parkki,142.84,18.91,20.08,22.97,8.8,3.46
Perch,374.13,23.28,28.89,29.43,7.92,4.78
Bream,586.94,30.61,32.12,37.73,15.25,5.33
Smelt,9.9,11.64,12.15,13.62,2.09,1.25
Bream,585.6,31.82,31.68,37.2,15.03,5.54
Perch,401.13,24.01,26.31,28.53,6.85,4.97
Whitefish,290.7,25.6,27.79,29.26,9.76,4.78
Whitefish,302.94,26.11,27.79,32.34,8.69,4.82
Bream,642.54,28.79,33.77,40.27,15.1,5.49
Parkki,156.37,19.38,18.98,22.27,9.07,3.04
Pike,679.04,40.5,43.43,46.36,7.64,4.68
Parkki,137.75,19.0,19.18,22.74,8.7,3.23
Perch,219.45,27.44,28.6,26.12,7.2,4.97
Roach,154.88,20.91,21.61,24.97,6.51,3.47
Smelt,11.18,11.86,11.33,12.58,2.16,1.4
Roach,154.88,19.61,22.92,24.6,6.49,3.8
Bream,611.65,31.52,32.45,39.27,15.25,5.33
Roach,158.13,20.23,21.36,26.22,6.96,3.69
Perch,200.64,23.77,27.75,30.64,6.78,4.92
Bream,611.65,31.82,31.45,40.43,14.21,5.59
Whitefish,467.63,26.61,28.94,29.26,9.13,5.12
Bream,616.1,31.31,34.43,39.27,15.1,5.26
Smelt,11.18,11.07,12.21,12.55,2.27,1.32
Whitefish,476.89,24.58,28.94,32.72,9.29,5.07
Perch,401.13,25.46,24.75,28.53,6.92,4.36
Bream,630.19,29.18,31.78,38.74,14.42,5.39
Roach,153.4,19.47,22.72,25.84,6.43,3.8
Pike,679.04,41.67,45.15,47.17,7.49,5.1
Perch,213.18,25.88,25.01,30.64,8.0,4.15
Smelt,9.8,10.73,12.45,12.55,2.25,1.31
Pike,721.48,38.5,45.93,46.26,7.44,4.92
Pike,535.5,41.7,43.72,46.26,7.36,5.1
Perch,397.28,24.98,25.79,28.53,8.08,4.59
Perch,370.28,24.73,26.83,28.05,6.99,5.02
Bream,610.0,29.18,33.77,37.34,14.42,5.26
Smelt,10.1,11.64,11.21,13.47,2.09,1.32
Roach,151.93,21.68,22.92,25.6,6.36,3.67
Smelt,9.5,11.29,11.6,12.44,2.12,1.32
Bream,624.01,31.31,33.66,38.5,15.1,5.48
Pike,671.97,39.2,45.15,47.63,7.41,5.02
Parkki,153.36,18.0,21.32,22.27,8.36,3.46
Whitefish,299.88,25.82,28.84,32.41,9.67,4.97
Roach,152.05,20.85,21.83,23.97,6.51,3.53
Roach,145.97,21.26,21.14,24.47,6.36,3.84
Pike,489.6,39.61,41.28,46.72,7.11,4.68
Whitefish,439.85,24.32,28.84,30.5,9.38,4.73
Pike,671.97,42.5,41.95,49.67,7.36,5.2
Whitefish,449.11,27.15,27.16,31.77,8.43,5.12
Perch,389.56,24.83,29.17,31.54,8.24,4.11
Pike,489.6,42.5,41.71,47.17,7.71,4.8
Whitefish,321.3,27.41,29.23,30.49,10.05,4.77
Whitefish,486.15,26.11,28.56,31.42,9.38,4.92
Whitefish,476.89,27.15,28.94,30.18,9.48,4.77
Bream,616.1,30.0,33.11,38.74,15.55,5.37
Perch,404.99,23.04,26.83,26.4,8.08,4.64
Parkki,142.84,19.76,20.76,20.99,8.45,3.29
Whitefish,293.76,26.88,26.88,29.57,9.96,4.78
Parkki,150.8,18.43,20.76,23.2,8.11,3.04
Perch,377.99,23.28,25.01,28.32,7.13,4.97
Perch,397.28,24.49,26.31,31.54,7.84,4.03
Bream,591.7,31.21,33.44,40.43,15.1,5.23
Smelt,10.3,11.75,11.33,13.49,2.13,1.42
Smelt,9.4,10.84,11.68,12.97,2.27,1.39
Bream,593.12,30.4,33.99,37.59,14.42,5.59
Parkki,146.45,18.62,20.7,22.5,8.98,3.16
Pike,735.63,38.5,44.29,45.41,7.71,4.97
Whitefish,444.48,25.09,27.5,32.72,9.22,4.68
Whitefish,458.37,24.32,27.16,31.72,8.6,5.27
Bream,593.12,28.88,32.34,39.89,15.18,5.54
Perch,401.13,25.61,25.79,28.83,6.64,4.03
Pike,520.2,41.67,42.83,48.73,7.19,5.2
Pike,671.97,38.09,42.39,46.72,7.51,4.7
Smelt,9.5,11.75,12.45,13.49,2.16,1.23
Parkki,146.45,19.38,18.78,21.87,8.8,3.23
Perch,374.13,26.66,27.75,28.83,7.69,3.95
Parkki,151.86,19.95,20.17,24.36,8.63,3.26
Roach,143.07,20.23,22.03,23.72,6.49,3.42
Whitefish,312.12,25.6,30.39,31.11,9.04,4.92
Parkki,145.0,18.91,20.56,21.87,8.71,3.26
Perch,401.13,25.35,26.57,29.43,7.06,3.95
Roach,156.61,19.82,23.14,25.1,6.76,3.84
Perch,217.36,24.98,26.9,26.4,7.84,4.73
Roach,145.97,21.26,22.25,25.84,6.43,3.58
Perch,200.64,25.88,25.01,28.83,6.58,4.69
Roach,140.12,19.68,22.25,24.22,6.77,3.8
Whitefish,312.12,24.32,29.81,32.03,10.05,4.87
Perch,404.99,26.92,27.75,30.04,8.16,4.07
Parkki,140.65,19.0,18.78,23.43,8.87,3.29
Pike,728.56,39.61,44.6,47.31,7.86,5.02
Bream,640.5,31.92,31.45,37.2,14.21,5.48
Pike,686.12,39.2,45.15,46.72,7.22,4.92
Whitefish,481.52,25.55,28.65,31.11,8.51,4.59
Bream,605.47,28.79,32.12,36.44,15.94,5.23
Parkki,139.2,18.24,21.32,23.43,8.45,3.11
Smelt,11.98,11.64,12.69,12.94,2.23,1.36
Roach,155.09,20.85,22.05,23.97,6.71,3.51
Smelt,10.0,10.84,11.92,13.21,2.18,1.34
Whitefish,453.74,25.34,26.6,33.04,9.67,4.92
Whitefish,476.89,25.86,27.44,31.11,8.51,4.92
Bream,603.9,29.09,33.66,38.88,15.79,5.12
Smelt,10.3,11.41,11.92,13.76,2.25,1.32
Bream,599.29,28.79,31.35,36.82,14.8,5.07
Perch,215.27,25.88,26.9,28.6,7.61,4.64
Roach,159.65,19.88,21.8,25.47,6.96,3.73
Bream,634.4,29.4,32.45,39.12,14.36,5.21
Perch,404.99,26.92,28.32,28.83,6.99,4.73
Bream,616.1,29.7,31.68,36.82,14.51,5.21
Roach,159.65,20.5,23.17,25.47,6.64,3.8
Bream,591.7,29.79,32.01,39.89,14.21,5.54
Whitefish,312.12,24.58,26.88,32.03,9.76,5.27
Smelt,10.0,10.84,11.72,13.49,2.22,1.33
Pike,520.2,42.08,42.14,44.43,7.22,5.11
Roach,147.49,20.09,23.17,23.86,6.96,3.77
Whitefish,463.0,24.83,28.36,30.5,9.29,4.77
Roach,144.45,20.85,21.58,24.97,6.45,3.57
Whitefish,299.88,27.15,26.6,32.41,8.51,5.27
Perch,200.64,24.25,25.27,26.12,6.58,4.73
Whitefish,315.18,26.35,28.94,30.5,9.96,4.92
Pike,510.0,38.09,44.16,48.09,7.41,5.1
Whitefish,458.37,27.41,30.1,33.36,8.87,4.59
Roach,140.12,20.03,21.8,25.1,6.38,3.8
Pike,671.97,40.1,45.93,43.51,7.29,4.9
Parkki,156.37,18.81,19.38,21.21,8.96,3.26
Smelt,9.5,11.52,12.27,12.81,2.22,1.36
Bream,610.0,31.21,33.33,39.66,15.7,5.12
Smelt,9.6,11.87,12.57,13.62,2.16,1.3
Perch,206.91,23.28,25.27,28.88,8.08,4.88
Parkki,140.65,18.24,19.97,23.2,8.36,3.23
Roach,159.65,20.03,22.03,25.22,6.83,3.6
Bream,642.54,28.79,33.33,37.59,15.03,5.54
Whitefish,299.88,25.6,29.81,32.72,8.87,4.54
Smelt,9.9,10.73,12.15,12.55,2.31,1.26
Smelt,9.7,11.87,12.57,12.94,2.16,1.3
Pike,693.19,42.08,42.14,48.73,7.41,4.77
Pike,686.12,40.9,42.14,43.51,7.14,5.06
Bream,597.8,31.52,34.32,37.34,14.66,5.12
Perch,401.13,25.22,27.09,26.4,6.64,4.36
Whitefish,315.18,26.88,27.79,32.72,9.86,5.27
Parkki,139.2,18.55,20.7,22.27,8.45,3.29
Roach,141.6,20.44,21.83,25.22,6.49,3.6
Bream,585.6,30.1,32.78,38.12,14.21,5.59
Parkki,146.45,17.82,20.49,22.09,8.45,3.42
Perch,206.91,25.88,28.04,30.34,8.0,5.02
Pike,714.41,42.08,43.72,45.89,7.29,5.2
Bream,579.5,29.4,33.77,36.57,15.7,5.54
Pike,721.48,41.7,44.29,44.94,7.07,5.05
Bream,622.2,28.88,33.33,37.73,15.1,5.32
Smelt,11.64,11.64,11.96,12.55,2.31,1.26
Smelt,9.7,11.07,12.45,13.76,2.2,1.32
Smelt,10.2,11.52,11.6,12.97,2.29,1.35
Whitefish,481.52,25.55,27.16,29.88,10.05,4.59
Bream,636.36,31.52,33.0,37.2,14.95,5.7
Bream,617.83,30.1,33.77,38.5,15.79,5.43
Perch,204.82,26.66,24.75,26.95,7.06,4.03
Perch,213.18,24.25,27.47,26.95,8.0,4.59
Parkki,152.25,19.0,19.97,22.31,8.71,3.46
Smelt,11.98,11.75,11.68,12.55,2.36,1.25
Smelt,11.64,10.95,12.04,12.58,2.09,1.28
Bream,624.01,30.91,31.68,39.5,15.25,5.54
Perch,219.45,25.09,27.19,30.94,8.32,4.03
Whitefish,481.52,27.95,29.12,32.41,9.48,5.02
Pike,535.5,38.09,41.95,48.73,7.56,5.06
Roach,155.09,20.03,22.72,25.22,6.77,3.42
Smelt,11.06,11.53,12.15,13.1,2.14,1.4
Whitefish,453.74,26.35,28.0,30.82,9.19,5.17
Smelt,11.06,11.64,12.21,13.76,2.34,1.43
Whitefish,321.3,26.11,26.88,32.09,9.19,4.87
Perch,389.56,26.14,25.53,26.95,7.77,4.97
Roach,152.05,20.09,22.92,24.72,6.56,3.69
Perch,215.27,27.44,27.09,27.5,8.0,4.78
Pike,525.3,41.3,45.15,47.78,7.64,4.68
Pike,535.5,42.5,42.83,44.94,7.41,5.0
Parkki,150.8,19.57,20.91,22.97,9.25,3.33
Perch,397.28,23.28,25.01,28.88,6.58,4.11
Whitefish,309.06,24.58,27.79,30.5,9.29,5.12
Bream,579.5,31.62,34.76,38.74,15.1,5.02
Roach,151.93,20.65,21.58,25.1,6.9,3.66
Perch,219.45,26.66,25.53,28.05,6.58,4.15
Smelt,11.75,11.41,12.45,13.36,2.29,1.36
Parkki,139.2,18.81,21.73,24.13,8.87,3.26
Pike,489.6,39.61,45.15,47.78,7.86,4.9
Pike,504.9,42.91,44.29,47.78,7.14,5.06
Roach,151.93,21.53,22.27,24.72,6.32,3.46
Perch,209.0,27.18,25.79,29.13,7.53,4.24
Perch,200.64,27.44,28.6,26.12,7.92,4.64
Perch,206.91,25.88,25.01,27.77,6.78,4.07
Smelt,10.3,11.75,12.15,12.97,2.31,1.31
Bream,593.12,29.7,34.65,39.12,15.7,5.48
Roach,143.07,20.09,22.03,24.1,6.84,3.8
Pike,686.12,42.5,45.93,45.34,6.93,5.11
Pike,515.1,40.9,44.72,48.73,7.79,4.63
Roach,152.05,21.12,21.58,25.22,6.38,3.55
Bream,628.3,29.7,33.44,38.74,15.4,5.26
Perch,211.09,25.09,28.89,28.83,7.27,4.28
Parkki,151.86,18.0,20.08,21.43,8.7,3.42
Roach,147.49,19.68,22.05,25.97,6.43,3.67
Smelt,9.4,11.18,11.56,13.49,2.16,1.38
Bream,648.72,29.49,32.67,40.04,15.7,5.54
Pike,484.5,38.9,46.37,43.97,7.58,5.1
Pike,742.7,41.67,42.83,47.31,7.34,5.0
Whitefish,481.52,26.88,27.44,32.03,10.05,4.68
Bream,634.4,30.61,33.44,39.12,14.58,5.16
Perch,389.56,23.28,26.05,27.5,7.92,4.03
Smelt,11.98,10.73,11.92,13.47,2.09,1.24
Roach,159.65,19.47,21.58,25.22,6.36,3.8
Perch,206.91,25.35,28.04,28.53,7.61,4.88
Smelt,9.9,11.86,12.33,13.34,2.2,1.32
Whitefish,453.74,25.55,28.94,32.72,8.78,4.82
Parkki,143.55,19.38,21.11,22.97,8.54,3.29
Pike,686.12,40.9,42.83,46.26,7.79,5.11
Perch,366.42,25.61,27.09,29.13,7.84,4.64
Bream,579.5,31.01,33.11,37.73,14.36,5.54
Pike,510.0,41.7,43.86,47.78,7.19,4.7
Parkki,139.2,19.95,20.56,22.31,8.79,3.26
Whitefish,296.82,26.88,28.94,29.57,9.09,5.17
Bream,605.47,31.62,32.34,38.5,15.1,5.28
Roach,140.12,21.06,23.39,25.1,6.76,3.75
Smelt,11.18,11.87,12.69,13.47,2.23,1.32
Parkki,145.0,18.24,21.73,21.21,8.53,3.46
Parkki,145.0,18.62,20.08,24.36,8.45,3.26
Bream,616.1,29.7,32.34,39.12,15.1,5.26
Pike,735.63,40.43,42.39,49.67,7.51,4.92
Parkki,139.2,18.18,19.66,22.04,9.16,3.39
Whitefish,458.37,27.15,29.23,31.11,9.22,4.92
Pike,735.63,40.85,43.28,44.88,7.0,5.2
Perch,377.99,24.73,29.45,30.64,7.77,4.2
Smelt,11.52,11.07,11.8,13.36,2.18,1.35
Roach,146.03,21.47,21.61,24.72,6.38,3.49
Perch,393.42,24.98,28.32,27.77,7.92,4.59
Parkki,149.35,18.36,19.18,23.66,8.98,3.14
Smelt,10.3,10.73,11.96,12.94,2.2,1.38
Bream,624.01,30.1,32.45,36.82,15.4,5.64
Perch,211.09,23.04,26.9,26.68,6.64,4.88
Roach,145.97,21.68,21.38,26.09,6.76,3.77
Bream,630.19,29.49,32.67,38.74,14.88,5.44
Perch,374.13,23.52,29.17,26.95,8.24,4.32
Bream,586.94,28.79,32.01,37.2,14.88,5.37
Parkki,147.9,17.82,20.76,20.99,8.71,3.39
Perch,211.09,25.88,28.6,31.54,7.92,4.92
Pike,707.34,41.26,45.04,46.72,7.07,5.1
Pike,510.0,39.3,43.86,49.67,7.64,4.97
Whitefish,486.15,25.28,29.12,32.09,9.04,4.77
Bream,610.0,31.01,32.67,38.5,15.64,5.07
Parkki,143.55,18.18,20.91,22.31,9.34,3.23
Roach,146.03,20.29,22.03,24.85,6.49,3.46
Whitefish,444.48,27.95,30.1,32.09,8.43,4.97
Roach,154.88,20.91,23.39,23.97,6.25,3.53
Roach,147.5,20.91,21.38,24.85,6.77,3.46
Parkki,149.35,18.18,20.7,22.53,8.8,3.2
Perch,401.13,23.28,27.19,28.88,6.78,4.28
Pike,707.34,40.5,44.72,44.88,7.58,5.0
Pike,686.12,40.5,43.86,46.26,7.22,4.77
Roach,144.45,21.26,22.7,23.72,6.19,3.73
Whitefish,458.37,26.37,30.39,29.26,9.67,5.17
Whitefish,302.94,26.35,28.28,29.57,9.57,4.82
Perch,377.99,26.4,29.17,26.95,8.32,4.36
Roach,147.5,19.61,22.92,23.86,6.45,3.75
Bream,622.2,30.61,32.34,36.96,15.55,5.37
Parkki,154.87,18.55,19.38,22.97,8.45,3.23
Roach,149.01,19.61,22.27,24.47,6.71,3.77
Roach,150.53,20.65,22.03,23.97,6.19,3.73
Whitefish,449.11,27.68,29.4,31.11,8.6,4.78
Smelt,11.87,11.98,11.45,13.21,2.2,1.31
Whitefish,312.12,26.62,29.12,32.41,9.86,5.27
Whitefish,290.7,26.08,28.65,32.09,9.19,5.22
Perch,198.55,24.49,26.83,28.83,7.2,4.69
Whitefish,312.12,25.6,28.56,30.5,10.05,5.22
Perch,404.99,26.66,28.04,28.88,8.24,4.11
Parkki,146.45,18.24,19.58,22.53,8.11,2.98
Smelt,10.3,10.95,12.39,12.94,2.34,1.28
Smelt,11.52,11.07,12.04,13.23,2.25,1.31
Roach,153.57,20.03,22.03,24.47,6.32,3.69
Parkki,149.35,18.24,18.78,22.53,8.8,3.11
Parkki,142.84,18.18,21.53,22.04,8.36,3.07
Smelt,9.9,11.07,12.33,12.84,2.09,1.26
Smelt,12.1,11.64,11.48,12.55,2.27,1.24
Perch,366.42,24.73,27.75,28.88,6.71,4.88
Perch,404.99,25.88,28.89,31.54,8.0,4.28
Parkki,156.37,19.76,19.97,23.66,8.8,3.19
Smelt,11.41,10.95,11.45,12.97,2.16,1.36
Bream,610.0,31.01,34.65,39.66,15.25,5.21
Smelt,9.7,11.98,12.27,13.23,2.29,1.43
Perch,211.09,26.14,25.53,30.64,8.16,4.32
Smelt,11.87,11.64,11.45,12.68,2.2,1.36
Smelt,10.0,11.29,12.39,13.6,2.12,1.32
Bream,634.4,31.82,32.67,40.43,14.88,5.48
Roach,147.49,19.68,22.27,25.97,6.38,3.47
Pike,510.0,38.9,44.29,43.97,7.86,4.85
Pike,489.6,40.9,41.71,43.97,7.19,4.87
Perch,206.91,24.01,29.74,28.05,8.24,4.11
Pike,499.8,43.32,45.93,48.09,7.86,4.68
Roach,144.55,19.88,21.36,25.6,6.36,3.58
Perch,381.85,24.49,25.01,29.13,8.16,4.07
Parkki,142.84,18.36,21.73,22.04,8.89,3.23
Smelt,10.3,11.86,12.33,12.58,2.31,1.26
Parkki,143.55,19.09,20.17,21.65,8.45,3.01
Parkki,139.2,19.57,20.29,23.43,8.19,3.29
Bream,628.3,31.52,32.34,38.12,15.55,5.28
Smelt,11.41,11.75,12.21,13.23,2.34,1.28
Smelt,10.2,11.07,11.33,13.74,2.18,1.24
Smelt,12.1,11.41,12.57,13.21,2.14,1.25
Bream,597.8,30.91,33.0,37.2,14.51,5.28
Whitefish,476.89,24.83,27.5,30.82,9.57,4.68
Perch,374.13,25.09,25.27,28.83,8.24,4.54
Smelt,9.8,11.64,11.68,13.36,2.27,1.39
Bream,622.2,29.09,33.99,36.82,14.66,5.7
Pike,707.34,42.5,41.95,49.2,7.14,4.63
Parkki,157.87,19.38,18.78,23.66,8.71,3.26
Whitefish,296.82,27.41,29.12,32.09,9.48,4.92
Pike,735.63,40.43,40.85,48.25,7.19,4.92
Roach,143.07,19.82,23.39,25.6,6.83,3.49
Bream,593.12,31.31,32.78,38.35,15.64,5.26
Whitefish,318.24,26.11,28.84,33.04,9.19,4.73
Whitefish,486.15,25.6,27.16,31.42,9.38,5.22
Bream,599.29,31.82,32.78,37.97,14.8,5.39
Parkki,151.86,19.09,20.37,24.36,8.8,3.23
Parkki,144.34,19.76,21.32,23.43,8.45,3.26
Roach,159.65,20.09,22.7,24.22,6.38,3.47
Smelt,12.1,11.98,11.92,12.94,2.22,1.35
Roach,147.49,19.47,22.27,24.72,6.84,3.66
Perch,385.71,23.04,27.47,26.95,7.69,4.07
Whitefish,458.37,24.32,27.5,30.18,9.96,4.87
Perch,219.45,23.77,25.27,29.74,6.99,4.11
Perch,202.73,24.25,27.47,30.64,8.24,4.2
Parkki,140.65,18.62,19.87,21.65,8.45,3.17
Roach,154.88,21.68,21.8,25.97,6.51,3.49
Roach,158.13,21.47,22.94,25.84,6.83,3.62
Bream,585.6,29.49,31.45,36.96,14.42,5.21
