Species,Weight,Length1,Length2,Length3,Height,Width
Pike,567.0,43.2,46.0,48.7,7.79,4.87
Parkki,99.0,17.93,19.47,21.78,8.15,2.94
Perch,78.0,16.8,18.7,19.4,5.2,3.12
Pike,544.32,41.47,44.16,46.75,7.48,4.68
Whitefish,950.0,35.43,38.0,41.32,11.74,6.2
Bream,495.0,30.36,33.0,38.61,15.41,5.33
Perch,220.5,21.56,23.52,24.99,7.15,3.65
Parkki,214.0,22.68,24.61,27.61,11.07,3.92
Pike,739.2,43.01,46.08,49.15,7.37,5.16
Whitefish,960.0,35.81,38.4,41.76,11.86,6.26
Parkki,214.0,22.68,24.61,27.61,11.07,3.92
Pike,623.7,47.52,50.6,53.57,8.57,5.36
Roach,278.4,23.04,24.96,28.03,8.52,4.32
Pike,988.0,50.23,53.77,57.3,9.28,6.42
Bream,671.0,33.99,36.85,42.46,17.2,5.65
Parkki,190.0,20.14,21.85,24.51,9.83,3.48
Pike,1860.0,67.2,72.0,76.8,11.52,7.37
Roach,196.0,21.66,23.03,26.26,7.25,4.04
Bream,916.8,33.6,36.96,42.24,17.36,6.04
Whitefish,594.0,31.35,34.1,37.4,11.82,7.22
Perch,121.2,20.2,22.22,23.73,6.17,3.44
Pike,1648.0,57.68,61.8,65.92,9.89,6.33
Pike,258.0,21.3,22.8,24.3,4.37,2.75
Bream,388.41,28.14,31.03,35.84,13.62,4.77
Pike,414.96,36.4,38.68,41.41,6.62,3.93
Whitefish,50.6,12.42,13.52,15.18,6.3,2.14
Pike,1287.5,53.56,57.68,61.49,11.01,7.19
Whitefish,294.3,26.27,28.89,31.94,8.88,4.63
Roach,92.22,19.29,20.99,23.53,5.95,3.37
Roach,84.0,13.02,14.0,15.54,4.35,2.5
Whitefish,930.0,34.69,37.2,40.46,11.49,6.07
Whitefish,58.3,14.31,15.58,17.49,7.26,2.47
Whitefish,291.6,26.03,28.62,31.64,8.8,4.59
Smelt,21.08,14.12,15.3,16.26,3.07,2.21
Parkki,178.5,19.95,21.73,24.36,9.87,3.58
Smelt,8.61,10.69,11.19,12.47,1.96,1.27
Bream,780.0,38.22,41.6,48.36,19.44,6.72
Roach,128.0,16.88,18.0,20.0,5.12,3.04
Pike,1426.0,51.52,55.2,58.88,8.83,5.65
Pike,549.99,41.9,44.62,47.24,7.56,4.72
Roach,146.45,20.71,22.22,24.54,6.7,3.58
Parkki,127.4,17.29,18.84,21.11,7.77,3.0
Parkki,116.4,16.97,18.43,20.66,8.14,2.83
Parkki,157.5,19.32,21.0,23.52,9.34,3.46
Bream,888.0,34.75,37.92,43.49,18.0,6.48
Bream,997.5,39.9,43.05,48.83,18.5,6.69
Parkki,151.5,18.58,20.2,22.62,8.98,3.33
Parkki,5.43,6.9,7.73,8.1,1.94,1.3
Pike,540.6,42.4,45.05,48.23,7.23,4.73
Parkki,86.4,15.65,16.99,19.01,7.11,2.57
Whitefish,1080.0,40.28,43.2,46.98,13.34,7.05
Parkki,90.0,16.3,17.7,19.8,7.41,2.67
Roach,417.3,31.57,33.92,37.45,10.15,5.73
Parkki,220.0,23.32,25.3,28.38,11.38,4.03
Parkki,270.27,22.77,24.75,27.72,10.98,4.1
Smelt,9.11,10.4,10.86,12.05,2.04,1.07
Whitefish,736.0,31.0,33.49,36.43,10.82,6.05
Smelt,19.11,12.8,13.87,14.74,2.79,2.01
Perch,1344.0,52.0,56.0,59.68,18.38,12.47
Smelt,21.28,14.26,15.44,16.42,3.1,2.23
Smelt,8.44,10.48,10.96,12.22,1.92,1.25
Whitefish,752.0,31.68,34.22,37.22,11.06,6.18
Bream,397.8,28.15,30.6,35.7,12.92,4.78
Perch,980.0,39.4,42.63,45.08,12.35,7.98
Smelt,14.0,15.82,16.52,18.34,3.1,1.8
Bream,480.0,23.52,25.6,29.76,11.96,4.14
Smelt,9.41,10.94,11.52,12.67,2.12,1.1
Bream,975.0,46.5,50.25,58.05,21.71,8.59
Perch,1000.0,40.2,43.5,46.0,12.6,8.14
Perch,115.2,19.2,21.12,22.56,5.87,3.27
Whitefish,77.0,18.9,20.58,23.1,9.59,3.26
Perch,120.0,18.24,20.16,21.6,5.46,3.52
Smelt,8.61,10.69,11.19,12.47,1.96,1.27
Parkki,134.4,18.24,19.87,22.27,8.2,3.16
Parkki,420.0,33.6,36.4,40.6,15.92,5.93
Parkki,282.0,22.56,24.44,27.26,10.69,3.98
Smelt,7.0,7.91,8.26,9.17,1.55,0.9
Whitefish,259.2,23.14,25.44,28.13,7.82,4.08
Parkki,321.0,25.68,27.82,31.03,12.16,4.53
Perch,574.0,25.62,27.3,28.91,8.7,5.15
Parkki,273.0,21.84,23.66,26.39,10.34,3.85
Bream,1528.0,56.0,61.6,70.4,28.93,10.07
Perch,84.8,18.23,20.14,21.41,5.97,3.23
Perch,286.0,27.94,30.25,31.79,7.88,4.77
Parkki,144.0,26.08,28.32,31.68,11.85,4.28
Whitefish,162.0,14.46,15.9,17.58,4.89,2.55
Pike,589.68,44.93,47.84,50.65,8.1,5.06
Bream,746.65,34.23,37.06,42.73,17.43,5.85
Smelt,8.35,10.37,10.85,12.1,1.9,1.23
Whitefish,920.0,34.32,36.8,40.02,11.37,6.0
Roach,148.8,19.07,20.93,23.53,6.54,3.55
Smelt,9.21,10.06,10.53,11.66,1.96,1.2
Whitefish,324.36,27.14,29.68,32.65,9.3,4.96
Perch,121.9,20.14,22.26,23.85,6.27,3.51
Whitefish,480.0,20.22,21.84,23.76,7.06,3.94
Smelt,18.71,12.97,14.1,15.23,2.76,1.77
Bream,1043.25,40.02,43.87,49.11,19.94,7.22
Smelt,11.83,11.15,11.83,13.0,2.03,1.35
Roach,165.6,21.71,23.18,25.67,6.52,3.59
Smelt,11.71,11.04,11.71,12.86,2.01,1.34
Pike,816.2,47.49,50.88,54.27,8.14,5.7
Pike,577.8,42.91,46.01,49.01,8.33,5.49
Smelt,10.4,11.75,12.27,13.62,2.3,1.34
Roach,88.74,18.56,20.2,22.64,5.73,3.24
Bream,360.4,31.27,33.92,39.54,14.75,5.38
Pike,396.9,30.24,32.2,34.09,5.45,3.41
Whitefish,556.2,29.36,31.93,35.02,11.07,6.76
Pike,2000.0,83.2,89.6,95.52,17.1,11.18
Parkki,275.73,23.23,25.25,28.28,11.2,4.19
Perch,820.0,36.6,39.0,41.3,12.43,7.35
Bream,341.22,24.72,27.26,31.49,11.97,4.19
Pike,1552.0,54.32,58.2,62.08,9.31,5.96
Pike,532.98,40.61,43.24,45.78,7.32,4.58
Whitefish,162.0,14.46,15.9,17.58,4.89,2.55
Whitefish,1080.0,40.28,43.2,46.98,13.34,7.05
Roach,66.24,15.84,17.47,19.49,5.09,2.71
Perch,1600.0,64.32,69.6,73.6,20.17,13.03
Roach,164.22,22.44,23.87,27.23,7.05,3.7
Pike,1632.0,57.12,61.2,65.28,9.79,6.27
Perch,1522.5,55.5,60.0,63.6,18.57,11.19
Parkki,282.0,22.56,24.44,27.26,10.69,3.98
Perch,1522.5,55.5,60.0,63.6,18.57,11.19
Parkki,4.72,6.0,6.72,7.04,1.69,1.13
Pike,1627.5,58.8,63.0,67.2,10.08,6.45
Parkki,120.0,12.72,13.8,15.48,6.21,2.2
Parkki,306.0,24.48,26.52,29.58,11.6,4.32
Parkki,130.8,19.08,20.71,23.22,9.15,3.18
Smelt,13.18,12.42,13.18,14.47,2.26,1.51
Bream,465.5,27.83,30.38,35.48,13.98,5.0
Bream,888.0,34.75,37.92,43.49,18.0,6.48
Parkki,143.55,19.6,21.29,23.86,9.64,3.13
Whitefish,58.3,14.31,15.58,17.49,7.26,2.47
Bream,362.7,25.67,27.9,32.55,11.78,4.36
Whitefish,970.0,36.18,38.8,42.2,11.98,6.33
Bream,721.14,33.03,36.36,41.91,16.68,5.91
Smelt,9.05,11.23,11.75,13.1,2.06,1.34
Roach,120.0,19.4,21.0,23.7,6.11,3.29
Roach,101.2,17.57,19.14,21.25,5.67,3.12
Roach,82.68,18.55,19.93,22.47,5.91,3.08
Roach,208.0,27.43,29.25,32.5,8.32,4.94
Perch,1050.0,51.0,54.0,57.45,15.91,10.11
Perch,163.5,22.89,25.07,26.71,5.69,3.95
Whitefish,800.0,33.7,36.4,39.6,11.76,6.57
Smelt,7.84,8.56,8.96,9.92,1.67,1.02
Whitefish,1040.0,38.79,41.6,45.24,12.85,6.79
Smelt,15.84,18.08,18.88,20.96,3.54,1.87
Smelt,10.72,9.36,9.92,10.8,1.94,1.02
Bream,1062.75,40.77,44.69,50.03,20.31,7.35
Parkki,156.6,21.38,23.22,26.03,10.52,3.41
Roach,0.0,22.8,24.6,27.36,7.77,4.02
Smelt,12.81,12.71,13.65,14.49,2.39,1.32
Bream,540.0,31.0,33.48,39.1,15.52,5.2
Roach,121.8,25.48,27.72,31.08,7.86,4.44
Pike,478.8,42.0,44.62,47.77,7.64,4.54
Perch,85.0,17.8,19.6,20.8,5.14,3.04
Whitefish,792.0,33.36,36.04,39.2,11.64,6.51
Whitefish,306.0,25.6,28.0,30.8,8.78,4.68
Whitefish,588.6,31.07,33.79,37.06,11.71,7.15
Pike,180.0,19.62,21.0,23.28,3.56,2.63
Whitefish,248.4,22.17,24.38,26.96,7.49,3.91
Bream,481.5,28.68,31.78,37.13,14.55,5.27
Perch,221.0,27.95,30.55,32.5,8.16,4.84
Parkki,88.2,15.97,17.35,19.4,7.26,2.62
Roach,110.4,17.85,19.32,21.8,5.63,3.03
Whitefish,256.5,22.89,25.17,27.84,7.74,4.04
Perch,141.7,21.04,23.22,24.85,6.96,3.85
Perch,630.0,25.55,27.3,28.98,7.8,5.25
Whitefish,58.3,14.31,15.58,17.49,7.26,2.47
Smelt,8.83,9.46,10.01,10.92,2.0,1.26
Whitefish,57.75,14.18,15.44,17.32,7.19,2.44
Bream,550.0,31.35,33.77,39.82,15.65,5.46
Smelt,9.41,10.09,10.67,11.64,2.13,1.34
Roach,151.2,22.68,24.3,27.0,7.07,3.59
Parkki,147.9,20.2,21.93,24.58,9.93,3.22
Perch,44.0,15.18,16.5,17.6,4.21,2.68
Smelt,9.02,10.49,11.04,12.14,2.03,1.06
Whitefish,760.0,32.02,34.58,37.62,11.17,6.24
Parkki,5.78,7.35,8.23,8.62,2.07,1.38
Whitefish,261.9,23.38,25.7,28.42,7.9,4.12
Parkki,324.0,25.92,28.08,31.32,12.28,4.57
Perch,313.6,27.24,29.4,30.97,7.46,4.68
Roach,585.0,44.25,47.55,52.5,14.23,8.03
Whitefish,550.8,29.07,31.62,34.68,10.96,6.69
Perch,147.9,21.11,23.15,24.68,6.07,3.7
Roach,174.6,22.89,24.44,27.06,6.87,3.79
Roach,153.0,20.81,22.44,25.19,5.92,3.83
Parkki,278.46,23.46,25.5,28.56,11.31,4.23
Bream,750.0,40.2,44.55,51.75,21.27,7.92
Bream,359.37,26.04,28.71,33.16,12.6,4.41
Parkki,123.6,18.03,19.57,21.94,8.64,3.01
Roach,153.0,20.81,22.44,25.19,5.92,3.83
Smelt,19.7,13.2,14.3,15.2,2.87,2.07
Perch,787.2,35.14,37.44,39.65,11.93,7.06
Smelt,18.76,16.38,17.36,18.9,3.4,1.78
Parkki,221.0,24.7,26.91,30.16,12.21,4.43
Bream,698.4,31.04,33.95,39.38,15.87,5.91
Bream,479.5,21.98,23.8,27.44,11.2,3.76
Parkki,142.5,17.48,19.0,21.28,8.45,3.13
Whitefish,792.0,33.36,36.04,39.2,11.64,6.51
Perch,91.8,19.22,21.17,22.46,5.55,3.28
Whitefish,59.4,14.58,15.88,17.82,7.4,2.51
Whitefish,594.0,31.35,34.1,37.4,11.82,7.22
Bream,956.8,36.4,40.04,45.86,18.76,6.56
Whitefish,55.0,13.5,14.7,16.5,6.85,2.33
Whitefish,800.0,29.84,32.0,34.8,9.88,5.22
Bream,612.0,29.99,32.64,37.94,15.75,5.69
Bream,441.0,27.05,29.4,34.4,13.72,4.75
Bream,341.22,24.72,27.26,31.49,11.97,4.19
Bream,984.4,37.45,41.2,47.19,19.3,6.75
Bream,313.2,25.92,28.4,33.7,13.48,4.65
Whitefish,990.0,36.93,39.6,43.06,12.23,6.46
Parkki,291.0,23.28,25.22,28.13,11.03,4.11
Whitefish,545.4,28.79,31.31,34.34,10.85,6.63
Smelt,9.3,10.51,10.97,12.18,2.06,1.19
Whitefish,53.35,13.09,14.26,16.0,6.64,2.26
Smelt,12.73,11.11,11.78,12.82,2.31,1.21
Bream,920.0,50.08,54.4,63.2,24.21,8.91
Pike,396.9,30.24,32.2,34.09,5.45,3.41
Bream,1275.0,49.2,54.0,62.4,25.33,9.3
Roach,232.0,32.8,35.2,38.88,10.61,5.68
Bream,400.0,22.96,24.8,28.96,11.5,3.85
Bream,485.0,26.0,28.81,33.46,13.75,5.12
Bream,959.5,38.38,41.41,46.97,17.8,6.43
Bream,971.25,38.01,41.48,47.56,19.69,7.09
Whitefish,489.6,40.96,44.8,49.28,14.04,7.49
Roach,153.79,20.02,21.84,24.75,6.86,3.49
Bream,594.0,29.11,31.68,36.83,14.8,5.12
Roach,179.14,23.32,25.44,28.83,7.99,4.07
Bream,800.0,46.56,50.4,58.24,22.01,6.99
Whitefish,253.8,22.65,24.91,27.54,7.66,3.99
Pike,496.8,36.89,39.56,42.14,7.16,4.72
Whitefish,496.8,26.22,28.52,31.28,9.88,6.04
Smelt,13.93,9.66,10.5,11.34,2.05,1.32
Pike,504.9,39.6,42.08,45.05,6.76,4.41
Smelt,12.69,11.96,12.69,13.94,2.17,1.45
Whitefish,318.24,26.62,29.12,32.03,9.13,4.87
Perch,954.0,39.22,42.4,45.05,12.43,7.66
Whitefish,324.0,17.1,18.6,20.4,6.45,3.94
Perch,190.8,24.38,26.5,28.09,6.83,3.9
Bream,735.0,31.92,34.65,40.21,15.6,5.55
Bream,363.0,26.3,29.0,33.5,12.73,4.46
Roach,157.5,21.42,23.1,25.93,6.09,3.94
Roach,121.2,18.79,20.2,22.42,6.28,3.61
Smelt,12.57,11.85,12.57,13.8,2.15,1.44
Perch,53.05,15.45,16.69,17.72,4.73,2.71
Pike,7.37,10.23,10.78,11.88,1.91,1.15
Pike,6.9,9.58,10.09,11.12,1.79,1.08
Smelt,9.48,11.77,12.32,13.73,2.16,1.4
Bream,707.0,30.7,33.33,38.68,15.01,5.34
Perch,242.5,25.12,27.16,28.52,7.59,4.08
Perch,910.0,44.2,46.8,49.79,13.79,8.76
Bream,507.0,35.88,39.0,45.5,16.47,6.1
Perch,121.0,22.0,24.2,25.85,6.07,4.39
Perch,270.0,34.5,37.5,39.75,9.66,5.53
Whitefish,640.0,26.96,29.12,31.68,9.41,5.26
Roach,133.0,19.95,21.38,23.75,6.22,3.16
Parkki,180.2,20.14,21.94,24.59,9.96,3.62
Whitefish,275.4,24.58,27.03,29.89,8.31,4.33
Perch,87.55,18.33,20.19,21.42,5.29,3.13
Perch,124.2,18.4,20.24,21.62,5.41,3.24
Parkki,145.6,19.76,21.53,24.13,8.88,3.43
Smelt,27.86,19.32,21.0,22.68,4.11,2.63
Smelt,5.22,6.48,6.78,7.56,1.19,0.77
Roach,76.44,17.15,18.42,20.78,5.46,2.85
Smelt,11.47,11.37,12.22,12.97,2.14,1.18
Pike,321.0,37.24,39.91,42.59,6.73,4.3
Bream,459.0,27.34,30.29,35.39,13.87,5.03
Pike,1235.0,62.79,67.21,71.63,11.6,8.02
Whitefish,52.8,12.96,14.11,15.84,6.57,2.23
Roach,101.5,14.35,15.4,17.01,4.64,2.48
Smelt,18.3,17.25,18.3,20.1,3.14,2.09
Smelt,8.96,11.12,11.64,12.98,2.04,1.32
Whitefish,367.2,30.72,33.6,36.96,10.53,5.62
Parkki,185.3,20.71,22.56,25.29,10.24,3.72
Whitefish,297.0,26.51,29.15,32.23,8.96,4.67
Roach,105.0,14.28,15.4,17.29,4.06,2.63
Roach,198.0,25.96,27.72,30.69,7.8,4.3
Bream,460.1,28.36,31.03,36.38,13.32,5.49
Smelt,9.6,11.17,11.76,12.94,2.16,1.13
Bream,936.0,35.9,39.36,44.06,17.89,6.48
Pike,297.0,34.45,36.93,39.4,6.23,3.98
Perch,109.25,18.05,19.95,21.38,5.62,3.14
Smelt,13.05,12.95,13.91,14.77,2.44,1.34
Roach,320.0,35.36,37.6,42.88,11.83,6.6
Smelt,12.81,12.71,13.65,14.49,2.39,1.32
Parkki,156.0,22.75,24.7,27.69,10.91,3.79
Perch,54.08,15.75,17.01,18.06,4.82,2.76
Pike,525.3,41.2,43.77,46.87,7.03,4.59
Whitefish,970.0,36.18,38.8,42.2,11.98,6.33
Roach,110.4,17.11,18.4,20.42,5.72,3.29
Perch,414.0,20.76,22.2,23.58,6.34,3.82
Bream,669.5,31.93,34.51,39.86,14.91,5.9
Pike,8.71,12.09,12.74,14.04,2.26,1.36
Pike,1712.0,59.92,64.2,68.48,10.27,6.57
Bream,427.5,26.22,28.5,33.34,13.3,4.6
Whitefish,960.0,35.81,38.4,41.76,11.86,6.26
Perch,36.8,12.7,13.8,14.72,3.52,2.24
Pike,294.0,32.05,34.3,38.02,5.82,4.3
Smelt,12.74,14.82,15.6,17.16,2.87,1.49
Perch,1056.0,37.44,40.32,42.82,12.29,6.59
Bream,404.2,24.91,27.26,31.96,11.7,4.83
Roach,120.0,13.26,14.1,16.08,4.44,2.48
Whitefish,545.4,28.79,31.31,34.34,10.85,6.63
Roach,112.8,17.48,18.8,20.87,5.84,3.36
Smelt,17.08,16.94,18.2,19.32,3.19,1.76
Pike,455.0,38.22,40.95,43.68,6.33,4.46
Smelt,18.91,12.67,13.73,14.59,2.76,1.98
Perch,1540.0,56.14,60.2,63.7,17.52,10.38
Whitefish,281.52,23.55,25.76,28.34,8.08,4.31
Whitefish,648.0,34.2,37.2,40.8,12.89,7.87
Roach,67.62,16.17,17.84,19.89,5.19,2.77
Bream,367.2,31.86,34.56,40.28,15.03,5.48
Parkki,133.4,18.22,19.78,22.17,8.96,2.9
Perch,90.1,18.87,20.78,22.05,5.45,3.22
Whitefish,736.0,31.0,33.49,36.43,10.82,6.05
Parkki,289.38,24.38,26.5,29.68,11.75,4.39
Whitefish,312.12,26.11,28.56,31.42,8.95,4.78
Parkki,153.0,18.77,20.4,22.85,9.07,3.36
Perch,242.5,24.64,26.68,28.03,7.06,4.43
Roach,157.78,21.56,22.93,26.17,6.78,3.56
Smelt,19.52,18.4,19.52,21.44,3.34,2.23
Pike,1232.0,71.68,76.8,81.92,12.29,8.6
Pike,737.1,56.16,59.8,63.31,10.13,6.33
Pike,2560.0,89.6,96.0,102.4,15.36,9.83
Parkki,108.0,19.56,21.24,23.76,8.89,3.21
Bream,476.0,33.46,37.1,43.54,17.33,6.57
Bream,1140.0,45.6,49.2,55.8,21.15,7.64
Pike,340.2,25.92,27.6,29.22,4.68,2.92
Perch,144.0,18.4,20.0,21.2,5.15,2.95
Smelt,12.74,14.82,15.6,17.16,2.87,1.49
Smelt,14.85,16.95,17.7,19.65,3.32,1.75
Roach,290.0,24.0,26.0,29.2,8.88,4.5
Roach,144.0,23.28,25.2,28.44,7.34,3.95
Whitefish,816.0,34.37,37.13,40.39,12.0,6.71
Whitefish,1000.0,37.3,40.0,43.5,12.35,6.53
Parkki,182.0,24.7,26.91,30.16,11.1,4.28
Smelt,12.44,12.34,13.26,14.08,2.32,1.28
Pike,1705.0,61.6,66.0,70.4,10.56,6.76
Bream,693.0,30.1,32.67,37.92,14.71,5.23
Whitefish,432.0,38.56,42.4,46.88,13.03,6.8
Roach,81.9,18.38,19.74,22.26,5.85,3.05
Perch,275.6,26.92,29.15,30.63,7.6,4.6
Smelt,21.67,14.52,15.73,16.72,3.16,2.27
Whitefish,1090.0,40.66,43.6,47.42,13.47,7.11
Parkki,210.0,28.5,31.05,34.8,12.81,4.94
Roach,146.45,20.71,22.22,24.54,6.7,3.58
Perch,119.6,19.76,21.84,23.4,6.15,3.44
Perch,81.12,17.47,19.45,20.18,5.41,3.25
Pike,1633.5,58.41,62.77,67.32,10.7,7.41
Pike,1150.0,47.84,51.52,54.92,9.83,6.43
Roach,124.8,28.0,30.08,33.92,8.92,4.65
Perch,550.44,31.68,34.16,36.13,10.15,6.32
Roach,121.0,21.01,22.88,25.41,6.78,3.74
Smelt,9.6,11.17,11.76,12.94,2.16,1.13
Whitefish,1090.0,40.66,43.6,47.42,13.47,7.11
Smelt,9.5,10.73,11.21,12.44,2.1,1.22
Bream,1045.0,41.8,45.1,51.15,19.39,7.01
Parkki,3.54,4.5,5.04,5.28,1.27,0.84
Pike,770.0,44.8,48.0,51.2,7.68,5.38
Pike,521.64,39.74,42.32,44.8,7.17,4.48
Smelt,10.89,12.43,12.98,14.41,2.44,1.28
Pike,1875.0,78.0,84.0,89.55,16.03,10.48
Parkki,324.0,25.92,28.08,31.32,12.28,4.57
Parkki,146.45,20.0,21.71,24.34,9.83,3.19
Parkki,142.5,17.48,19.0,21.28,8.45,3.13
Parkki,8.85,11.25,12.6,13.2,3.17,2.11
Bream,965.25,37.03,40.59,45.44,18.45,6.68
Parkki,238.0,26.6,28.98,32.48,13.15,4.77
Roach,225.0,30.6,33.0,37.05,8.71,5.63
Parkki,142.1,19.4,21.07,23.62,9.54,3.09
Parkki,188.5,25.74,27.95,31.33,12.66,4.1
Perch,1111.0,39.39,42.42,45.05,12.93,6.94
Bream,600.0,29.4,32.0,37.2,15.44,5.58
Smelt,7.92,9.04,9.44,10.48,1.77,0.93
Bream,616.1,31.21,33.84,38.99,15.79,5.19
Whitefish,56.65,13.91,15.14,17.0,7.05,2.4
Smelt,13.13,11.47,12.15,13.23,2.38,1.24
Parkki,159.0,19.5,21.2,23.74,9.43,3.49
Smelt,18.71,12.97,14.1,15.23,2.76,1.77
Perch,105.6,18.24,20.16,21.6,5.46,3.41
Perch,114.4,19.76,21.84,23.4,5.92,3.7
Smelt,12.57,11.85,12.57,13.8,2.15,1.44
Whitefish,930.0,34.69,37.2,40.46,11.49,6.07
Roach,168.0,27.16,29.4,33.18,8.56,4.61
Parkki,192.0,20.35,22.08,24.77,9.93,3.52
Perch,907.2,35.1,37.8,40.28,12.41,8.42
Whitefish,980.0,36.55,39.2,42.63,12.11,6.39
Perch,121.25,18.43,20.37,21.82,5.52,3.56
Whitefish,489.6,40.96,44.8,49.28,14.04,7.49
Bream,570.0,27.93,30.4,35.34,14.67,5.3
Perch,47.9,13.95,15.07,16.0,4.27,2.45
Smelt,9.7,10.59,11.09,12.28,2.06,1.26
Roach,74.88,16.8,18.05,20.35,5.35,2.79
Whitefish,253.8,22.65,24.91,27.54,7.66,3.99
Perch,179.27,21.39,23.3,24.57,5.97,3.86
Pike,462.0,26.88,28.8,30.72,4.61,3.23
Perch,630.2,31.28,33.58,35.88,10.01,6.31
Pike,723.8,42.11,45.12,48.13,7.22,5.05
Perch,267.5,27.71,29.96,31.46,8.37,4.5
Whitefish,54.45,13.37,14.55,16.34,6.78,2.3
Perch,1430.0,50.7,54.6,57.98,16.64,8.93
Perch,116.6,20.14,22.26,23.85,6.03,3.77
Smelt,10.39,11.34,11.87,13.14,2.21,1.35
Roach,203.0,16.8,18.2,20.44,6.21,3.15
Perch,656.5,36.87,39.39,41.81,11.25,6.06
Parkki,264.81,22.31,24.25,27.16,10.76,4.02
Parkki,96.0,14.0,15.2,17.04,6.71,2.33
Smelt,10.4,11.87,12.39,13.76,2.32,1.22
Parkki,196.0,26.6,28.98,32.48,11.95,4.61
Perch,83.3,17.44,19.21,20.38,5.03,2.98
Bream,624.0,30.58,33.28,38.69,16.06,5.8
Whitefish,980.0,36.55,39.2,42.63,12.11,6.39
Roach,182.52,23.76,25.92,29.38,8.14,4.14
Perch,132.3,19.6,21.56,23.03,5.76,3.45
Whitefish,293.76,24.58,26.88,29.57,8.43,4.49
Whitefish,640.0,26.96,29.12,31.68,9.41,5.26
Smelt,18.76,16.38,17.36,18.9,3.4,1.78
Pike,556.2,41.3,44.29,47.17,8.02,5.28
Pike,505.0,42.42,45.45,48.48,7.03,4.94
Whitefish,1030.0,38.42,41.2,44.8,12.72,6.72
Bream,510.0,19.68,21.6,24.96,10.13,3.72
Smelt,15.68,17.12,17.92,19.84,3.33,2.04
Bream,345.0,18.78,20.4,23.7,9.08,3.34
Whitefish,378.0,19.95,21.7,23.8,7.52,4.59
Bream,720.0,44.16,48.0,56.16,22.41,7.75
Roach,128.8,17.6,18.72,21.36,5.53,2.9
Parkki,151.5,18.58,20.2,22.62,8.98,3.33
Roach,194.0,21.44,22.79,26.0,7.17,4.0
Smelt,11.83,11.74,12.61,13.39,2.21,1.22
Smelt,13.27,11.58,12.28,13.37,2.41,1.26
Bream,374.4,26.5,28.8,33.6,12.16,4.5
Perch,78.0,12.3,13.5,14.4,3.51,2.17
Smelt,10.0,11.3,11.8,13.1,2.21,1.28
Perch,168.0,28.0,30.8,32.9,8.55,4.77
Perch,1116.5,40.7,44.0,46.64,13.62,8.21
Roach,107.8,18.72,20.38,22.64,6.04,3.33
Smelt,12.6,11.0,11.66,12.69,2.28,1.19
Roach,168.0,27.16,29.4,33.18,8.56,4.61
Smelt,23.88,16.56,18.0,19.44,3.52,2.26
Perch,79.9,17.11,18.8,19.74,4.78,2.61
Whitefish,324.36,27.14,29.68,32.65,9.3,4.96
Roach,142.5,19.38,20.9,23.46,5.51,3.57
Pike,355.35,37.08,39.66,42.23,6.59,4.1
Roach,287.1,23.76,25.74,28.91,8.79,4.45
Roach,87.0,18.2,19.8,22.2,5.62,3.17
Parkki,102.0,11.4,12.42,13.92,5.64,2.05
Bream,388.41,28.14,31.03,35.84,13.62,4.77
Smelt,19.9,13.33,14.44,15.35,2.9,2.09
Bream,436.5,26.77,29.1,34.05,13.58,4.7
Whitefish,428.4,35.84,39.2,43.12,12.29,6.55
Bream,374.4,26.5,28.8,33.6,12.16,4.5
Bream,708.5,33.79,36.52,42.18,15.78,6.24
Smelt,13.42,13.31,14.3,15.18,2.5,1.38
Roach,200.0,22.1,23.5,26.8,7.4,4.13
Smelt,10.19,11.86,12.48,13.73,2.29,1.19
Bream,790.5,30.5,33.48,38.69,15.71,5.76
Pike,959.5,48.78,52.22,55.65,9.02,6.23
Perch,162.0,24.0,26.4,28.2,7.05,4.23
Roach,0.0,20.14,21.73,24.17,6.86,3.55
Perch,291.0,24.44,26.48,27.84,8.07,4.98
Perch,130.8,21.8,23.98,25.62,6.15,3.84
Bream,555.1,28.12,30.48,35.13,14.23,4.67
Perch,117.5,17.86,19.74,21.15,5.35,3.45
Perch,560.0,27.2,28.8,30.64,8.49,5.39
Smelt,9.21,10.06,10.53,11.66,1.96,1.2
Perch,984.0,44.52,48.0,51.0,13.36,7.96
Smelt,9.2,10.4,10.86,12.05,2.04,1.18
Bream,530.0,30.85,33.39,38.58,14.58,4.63
Parkki,140.0,19.0,20.7,23.2,8.54,3.29
Smelt,9.05,11.23,11.75,13.1,2.06,1.34
Roach,83.52,17.47,19.01,21.31,5.39,3.05
Roach,93.6,21.0,22.56,25.44,6.69,3.49
Parkki,164.9,18.43,20.08,22.5,9.11,3.31
Bream,477.0,29.26,31.8,37.21,14.85,5.13
Parkki,149.8,20.33,22.15,24.82,9.14,3.53
Bream,845.0,40.3,43.55,50.31,18.82,7.45
Smelt,13.42,13.31,14.3,15.18,2.5,1.38
Parkki,159.5,21.78,23.65,26.51,10.71,3.47
Perch,990.0,39.8,43.06,45.54,12.48,8.06
Roach,105.0,14.28,15.4,17.29,4.06,2.63
Pike,1612.0,58.24,62.4,66.56,9.98,6.39
Bream,333.96,24.2,26.68,30.82,11.71,4.1
Bream,645.0,39.75,43.5,51.0,18.67,7.7
Bream,676.8,30.08,32.9,38.16,15.38,5.72
Bream,391.3,24.12,26.39,30.94,11.32,4.67
Roach,247.52,22.75,24.57,27.85,7.8,4.34
Bream,837.2,31.85,35.04,40.13,16.41,5.74
